"bitstamp","BTC","USD",2020-10-05 20:51:11,2020-10-05 23:51:10,10784.66,NA,3609.45297764,10788.52,10785.32
"bitstamp","BTC","USD",2020-10-05 20:51:26,2020-10-05 23:51:25,10783.79,NA,3609.46269736,10788.52,10784.31
"bitstamp","BTC","USD",2020-10-05 20:51:41,2020-10-05 23:51:40,10779.28,NA,3609.66739787,10784.31,10779.43
"bitstamp","BTC","USD",2020-10-05 20:51:57,2020-10-05 23:51:55,10779.28,NA,3609.66186769,10784.31,10779.33
"bitstamp","BTC","USD",2020-10-05 20:52:12,2020-10-05 23:52:10,10778.84,NA,3609.6677305,10784.21,10778.84
"bitstamp","BTC","USD",2020-10-05 20:52:28,2020-10-05 23:52:26,10784.08,NA,3609.75336319,10784.08,10781.62
"bitstamp","BTC","USD",2020-10-05 20:52:44,2020-10-05 23:52:41,10780.92,NA,3609.30211234,10785.97,10779.79
"bitstamp","BTC","USD",2020-10-05 20:52:59,2020-10-05 23:52:56,10780.92,NA,3609.29733946,10784.83,10779.34
"bitstamp","BTC","USD",2020-10-05 20:53:15,2020-10-05 23:53:11,10780.92,NA,3609.29733946,10784.74,10780.3
"bitstamp","BTC","USD",2020-10-05 20:53:30,2020-10-05 23:53:30,10784.44,NA,3609.79727695,10789.86,10784.46
"bitstamp","BTC","USD",2020-10-05 20:53:46,2020-10-05 23:53:45,10789.86,NA,3609.89497045,10792.51,10786.13
